2026-06-16T20:14:32.335386Z,26.72,10.098099999999999,28.66,None,None,None
2026-06-16T20:14:36.400445Z,26.73,10.0983,28.49,None,None,None
2026-06-16T20:14:40.490896Z,26.71,10.0985,28.33,None,None,None
2026-06-16T20:14:44.529384Z,26.71,10.0983,28.47,None,None,None
2026-06-16T20:14:48.593778Z,26.71,10.0985,28.35,None,None,None
2026-06-16T20:14:52.652112Z,26.71,10.0985,28.33,None,None,None
2026-06-16T20:15:16.986710Z,26.68,10.0989,28.04,None,None,None
2026-06-16T20:15:21.042831Z,26.68,10.098700000000001,28.21,None,None,None
2026-06-16T20:15:26.952031Z,26.69,10.0985,28.34,None,None,None
2026-06-16T20:15:31.001127Z,26.69,10.0985,28.37,None,None,None
2026-06-16T20:15:35.065367Z,26.71,10.098700000000001,28.16,None,None,None
2026-06-16T20:15:39.202373Z,26.78,10.0986,28.29,None,None,None
2026-06-16T20:15:43.196850Z,26.88,10.0988,28.13,None,None,None
2026-06-16T20:15:47.258935Z,26.97,10.0984,28.46,None,None,None
2026-06-16T20:16:34.154517Z,27.36,10.0984,28.47,None,None,None
2026-06-16T20:16:38.216255Z,27.38,10.0984,28.40,None,None,None
2026-06-16T20:17:00.590247Z,27.45,10.0982,28.63,None,None,None
2026-06-16T20:17:04.663672Z,27.46,10.098099999999999,28.65,None,None,None
2026-06-16T20:17:29.718427Z,27.55,10.098099999999999,28.70,None,None,None
2026-06-16T20:17:33.795473Z,27.57,10.0978,28.96,None,None,None
2026-06-16T20:18:29.243329Z,27.67,10.0982,28.62,None,None,None
2026-06-16T20:18:35.835612Z,27.67,10.097999999999999,28.80,None,None,None
2026-06-16T20:18:39.889873Z,27.67,10.0979,28.86,None,None,None
2026-06-16T20:18:43.948465Z,27.67,10.0982,28.63,None,None,None
2026-06-16T20:18:51.188011Z,27.66,10.098099999999999,28.66,None,None,None
2026-06-16T20:18:55.256340Z,27.66,10.0978,28.94,None,None,None
2026-06-16T20:19:05.099926Z,27.64,10.0979,28.87,None,None,None
2026-06-16T20:19:09.152680Z,27.64,10.0978,28.89,None,None,None
2026-06-16T20:19:26.219436Z,27.64,10.0982,28.58,None,None,None
2026-06-16T20:19:30.278687Z,27.65,10.0982,28.62,None,None,None
2026-06-16T20:19:55.197975Z,27.67,10.097999999999999,28.77,None,None,None
2026-06-16T20:19:59.243504Z,27.66,10.0982,28.61,None,None,None
2026-06-16T20:20:07.318809Z,27.65,10.0979,28.87,None,None,None
2026-06-16T20:20:11.384070Z,27.67,10.097999999999999,28.77,None,None,None
2026-06-16T20:20:55.650639Z,27.66,10.098099999999999,28.65,None,None,None
2026-06-16T20:20:59.723304Z,27.66,10.097999999999999,28.79,None,None,None
2026-06-16T20:21:03.790034Z,27.65,10.0982,28.56,None,None,None
2026-06-16T20:21:29.571536Z,27.63,10.0985,28.38,None,None,None
2026-06-16T20:21:33.634569Z,27.64,10.097999999999999,28.72,None,None,None
2026-06-16T20:21:37.731826Z,27.64,10.0982,28.63,None,None,None
2026-06-16T20:22:08.920801Z,27.59,10.0982,28.62,None,None,None
2026-06-16T20:22:12.984498Z,27.59,10.0982,28.62,None,None,None
2026-06-16T20:22:28.856506Z,27.53,10.0985,28.36,None,None,None
2026-06-16T20:22:32.888056Z,27.53,10.0982,28.58,None,None,None
2026-06-16T20:22:49.694181Z,27.54,10.0984,28.42,None,None,None
2026-06-16T20:22:53.773024Z,27.55,10.0986,28.26,None,None,None
2026-06-16T20:24:20.544303Z,27.50,10.0986,28.30,None,None,None
2026-06-16T20:25:30.049704Z,27.44,10.099,27.92,None,None,None
2026-06-16T20:25:34.112549Z,27.43,10.0984,28.39,None,None,None
2026-06-16T20:27:10.927036Z,27.34,10.0988,28.09,None,None,None
2026-06-16T20:27:14.988352Z,27.34,10.098700000000001,28.16,None,None,None
2026-06-16T20:27:45.119293Z,27.39,10.0986,28.29,None,None,None
2026-06-16T20:27:49.183743Z,27.37,10.0984,28.47,None,None,None
2026-06-16T20:30:08.064002Z,27.30,10.0986,28.26,None,None,None
2026-06-16T20:30:12.122781Z,27.30,10.0988,28.13,None,None,None
2026-06-16T20:30:33.622786Z,27.28,10.099,27.97,None,None,None
2026-06-16T20:30:37.687154Z,27.26,10.0985,28.34,None,None,None
2026-06-16T20:30:52.294974Z,27.26,10.0986,28.28,None,None,None
2026-06-16T20:30:56.351030Z,27.25,10.098700000000001,28.16,None,None,None
2026-06-16T20:31:00.412647Z,27.24,10.0986,28.30,None,None,None
2026-06-16T20:32:39.320884Z,27.28,10.0989,28.00,None,None,None
2026-06-16T20:32:43.368246Z,27.27,10.099,27.91,None,None,None
2026-06-16T20:33:09.854437Z,27.23,10.099,27.95,None,None,None
2026-06-16T20:33:13.894950Z,27.23,10.0991,27.85,None,None,None
2026-06-16T20:33:47.507946Z,27.24,10.0989,27.99,None,None,None
2026-06-16T20:33:51.538028Z,27.23,10.0989,28.01,None,None,None
2026-06-16T20:36:20.189728Z,27.21,10.0991,27.84,None,None,None
2026-06-16T20:36:24.243403Z,27.21,10.0988,28.13,None,None,None
2026-06-16T20:36:28.305190Z,27.20,10.0991,27.87,None,None,None
2026-06-16T20:37:29.099407Z,27.15,10.0993,27.64,None,None,None
2026-06-16T20:37:33.161671Z,27.16,10.0993,27.64,None,None,None
2026-06-16T20:37:49.526151Z,27.15,10.0995,27.52,None,None,None
2026-06-16T20:37:53.589176Z,27.15,10.0992,27.76,None,None,None
2026-06-16T20:39:06.890558Z,27.09,10.0995,27.54,None,None,None
2026-06-16T20:39:10.950679Z,27.10,10.0995,27.55,None,None,None
2026-06-16T20:39:45.459464Z,27.11,10.0998,27.30,None,None,None
2026-06-16T20:39:49.520588Z,27.10,10.0995,27.48,None,None,None
2026-06-16T20:40:11.169998Z,27.16,10.0997,27.36,None,None,None
2026-06-16T20:40:15.213466Z,27.17,10.0998,27.28,None,None,None
2026-06-16T20:40:19.274426Z,27.18,10.0995,27.50,None,None,None
2026-06-16T20:40:23.340325Z,27.19,10.0995,27.50,None,None,None
2026-06-16T20:41:20.427961Z,27.15,10.0997,27.39,None,None,None
2026-06-16T20:41:24.470114Z,27.14,10.0997,27.31,None,None,None
2026-06-16T20:44:42.172530Z,27.21,10.1001,27.05,None,None,None
2026-06-16T20:44:46.229101Z,27.21,10.0999,27.18,None,None,None
2026-06-16T20:45:24.266737Z,27.17,10.1001,27.03,None,None,None
2026-06-16T20:45:28.336926Z,27.18,10.1002,26.94,None,None,None
2026-06-16T20:45:32.559115Z,27.19,10.1002,26.90,None,None,None
2026-06-16T20:45:36.666089Z,27.20,10.1002,26.92,None,None,None
2026-06-16T20:47:16.331681Z,27.29,10.1,27.10,None,None,None
2026-06-16T20:47:20.394487Z,27.28,10.0997,27.37,None,None,None
2026-06-16T20:47:24.461621Z,27.29,10.1,27.09,None,None,None
2026-06-16T20:50:06.711032Z,27.27,10.0998,27.25,None,None,None
2026-06-16T20:50:10.784917Z,27.25,10.0999,27.16,None,None,None
2026-06-16T20:50:14.843406Z,27.24,10.0998,27.27,None,None,None
2026-06-16T21:04:02.497550Z,26.81,10.100299999999999,26.89,None,None,None
2026-06-16T21:04:06.561301Z,26.81,10.1001,26.99,None,None,None
2026-06-16T21:04:16.672116Z,26.83,10.100299999999999,26.86,None,None,None
2026-06-16T21:04:20.725558Z,26.84,10.100299999999999,26.89,None,None,None
2026-06-16T21:07:43.962428Z,26.86,10.1006,26.62,None,None,None
2026-06-16T21:07:48.024485Z,26.86,10.1006,26.58,None,None,None
2026-06-16T21:08:51.284422Z,26.88,10.100299999999999,26.82,None,None,None
2026-06-16T21:08:55.337925Z,26.88,10.1008,26.39,None,None,None
2026-06-16T21:11:25.426205Z,26.80,10.1014,25.92,None,None,None
2026-06-16T21:11:29.476074Z,26.78,10.1014,25.89,None,None,None
2026-06-16T21:11:33.531474Z,26.80,10.1011,26.16,None,None,None
2026-06-16T21:11:40.311284Z,26.79,10.1013,25.99,None,None,None
2026-06-16T21:11:44.324206Z,26.79,10.1012,26.13,None,None,None
2026-06-16T21:12:11.077224Z,26.84,10.1011,26.18,None,None,None
2026-06-16T21:12:15.164328Z,26.84,10.1013,25.99,None,None,None
2026-06-16T21:14:23.861007Z,26.78,10.1011,26.14,None,None,None
2026-06-16T21:14:27.919118Z,26.79,10.1012,26.08,None,None,None
2026-06-16T21:14:38.427591Z,26.78,10.1013,25.99,None,None,None
2026-06-16T21:14:42.482646Z,26.78,10.1014,25.95,None,None,None
2026-06-16T21:15:37.885885Z,26.78,10.1014,25.92,None,None,None
2026-06-16T21:15:41.917490Z,26.78,10.1015,25.81,None,None,None
2026-06-16T21:15:50.634778Z,26.78,10.1015,25.85,None,None,None
2026-06-16T21:15:54.700689Z,26.77,10.1014,25.90,None,None,None
